course_title,is_paid,price,num_subscribers,num_reviews,level,published_timestamp,subject,duration_interval
Playing Piano : Reading and Playing Classical Tunes Vol.I,1,50,1732,6,Introductory,2015-10-16T18:07:12Z,Musical Instruments,0-10h
Blues School! A Course For Beginners in Blues Piano & Improv,1,120,326,44,All Levels,2017-02-22T21:44:05Z,Musical Instruments,0-10h
Learn Fun Dreamy Piano Techniques # 2 - Play Silver Bells,1,80,1284,6,All Levels,2015-10-26T21:28:49Z,Musical Instruments,0-10h
31 Day Guitar Challenge,1,40,1029,22,Introductory,2015-11-30T19:03:27Z,Musical Instruments,0-10h
Percussive Fingerstyle Guitar,1,50,886,43,Intermediate,2015-02-02T18:04:46Z,Musical Instruments,0-10h
Learn to Play Saxophone: Beginner to Pro in Under Four Hours,1,50,1213,158,Introductory,2014-03-03T19:36:23Z,Musical Instruments,0-10h
"Learn BASS GUITAR- Have Fun, Amaze Your Friends- It's Easy! ",1,100,1605,19,Introductory,2015-02-13T03:27:03Z,Musical Instruments,0-10h
Guitar Insanity Workout - Eatmystrings!,1,50,2673,17,All Levels,2012-07-06T21:33:05Z,Musical Instruments,0-10h
Playing Piano:  Play Chords and Popular Pieces Vol.I,1,100,1987,7,Introductory,2016-02-01T02:17:42Z,Musical Instruments,0-10h
Guitar Chord Riot! Learn to Play Guitar Like a Guitar Jedi,1,75,1052,6,Intermediate,2016-03-11T23:46:06Z,Musical Instruments,0-10h
Guitar: Learn 12 Must Know Beginner Rock Guitar Riffs,1,50,1548,10,Introductory,2015-09-24T17:38:55Z,Musical Instruments,0-10h
Guitar Fretboard Mastery for the Blues Guitarist,1,20,257,6,All Levels,2014-01-16T11:30:07Z,Musical Instruments,0-10h
Quick & Easy Piano Chords: Play more songs with more chords,1,55,1818,4,Introductory,2014-07-17T10:12:32Z,Musical Instruments,0-10h
Instant Harmonica - play Scarborough Fair in 8 easy lectures,1,40,543,4,Introductory,2015-07-24T22:22:30Z,Musical Instruments,0-10h
Piano With Willie: Blues n' Boogie Vol. 2,1,40,95,8,Intermediate,2016-04-13T05:37:37Z,Musical Instruments,0-10h
Have Fun with Beginner Blues Piano,1,75,321,24,All Levels,2013-08-05T16:46:21Z,Musical Instruments,0-10h
Learn to Play Harp: Beginners Course,0,0,408,7,Introductory,2017-04-28T17:08:37Z,Musical Instruments,0-10h
Instant Harmonica - play this classic 8 bar blues tune!,1,40,43,4,All Levels,2017-04-23T10:53:00Z,Musical Instruments,0-10h
Guitar Lessons - Learning The Neck - Fretboard Mastery,1,45,239,30,All Levels,2016-02-16T20:37:03Z,Musical Instruments,0-10h
Take your double bass drum technique to the next level,1,40,584,7,Intermediate,2016-05-16T00:27:34Z,Musical Instruments,0-10h
How To Play The Cajon: For Beginners,1,30,144,15,All Levels,2015-12-18T19:52:45Z,Musical Instruments,0-10h
Slide Guitar- Slide Soloing Essentials,1,50,297,20,All Levels,2016-02-11T07:51:59Z,Musical Instruments,0-10h
Learn Piano #8:  Use Augmented Chord Sub & Whole Tone Scales,1,60,1137,4,All Levels,2016-02-23T16:46:28Z,Musical Instruments,0-10h
Learn Acoustic Guitar for Worship,1,40,86,18,Introductory,2017-01-23T15:32:41Z,Musical Instruments,0-10h
Learn 3 - All Time A R Rahman Hits on Carnatic Flute!,1,70,98,18,Intermediate,2016-12-13T22:38:05Z,Musical Instruments,0-10h
Guitar Lessons: The Essential Beginner & Intermediate Course,0,0,2566,39,All Levels,2016-06-10T18:18:36Z,Musical Instruments,0-10h
Instant Harmonica - play the groovy Irish Washerwoman now!,1,40,55,8,Introductory,2017-01-24T23:11:26Z,Musical Instruments,0-10h
Music Fundamentals: Learn Beatmaking with Pen Tapping,1,200,537,2,All Levels,2015-11-13T22:12:07Z,Musical Instruments,0-10h
"Learn to Play Fernando Sor's 'Study in B minor"",https://www.udemy.com/study-in-b-minor/,true,115,1403,5,9,Intermediate Level,43 mins,2014-01-27T20:58:16Z
398746,Piano: The Chord Based System - Learn To Play As The Pros Do""",1,115,595,20,All Levels,2015-02-09T23:14:03Z,Musical Instruments,0-10h
Beginner Guitar Lessons by Paul Gronow,1,50,659,4,All Levels,2016-03-02T17:16:23Z,Musical Instruments,0-10h
Guitar Fretboard Secrets,1,55,186,13,Intermediate,2016-12-01T00:20:53Z,Musical Instruments,0-10h
Learn to Play French Horn: Beginner to Pro Made the Easy Way,1,50,460,27,Introductory,2014-10-29T19:43:24Z,Musical Instruments,0-10h
150 Rock Guitar Licks You MUST Know,1,45,252,14,All Levels,2016-02-19T17:24:14Z,Musical Instruments,0-10h
Didgeridoo - from zero to HERO! Part One - beginning,1,35,87,11,Introductory,2016-07-02T14:47:33Z,Musical Instruments,0-10h
Learn Piano Scales: Play any song in any key! Like Pro's do,1,50,1720,9,Introductory,2014-10-29T09:56:10Z,Musical Instruments,0-10h
Instant Harmonica - play the groovy Valens La Bamba now!,1,20,390,4,Introductory,2016-02-22T22:28:12Z,Musical Instruments,0-10h
Blues Master - Beginner's Techniques Piano Course,0,0,2618,41,All Levels,2016-03-29T00:12:41Z,Musical Instruments,0-10h
"How to play Djembe, Drums & Rhythm. Level 2",1,40,390,14,Intermediate,2015-07-23T18:48:24Z,Musical Instruments,0-10h
Instant Harmonica - play Amazing Grace with grace and ease!,1,40,496,6,Introductory,2015-08-01T00:00:56Z,Musical Instruments,0-10h
Instant Harmonica - play Amazing Grace + Ode to Joy now!,1,40,341,7,All Levels,2016-06-17T07:57:27Z,Musical Instruments,0-10h
Play Thousands of Songs On The Guitar | Cheater Chords,1,100,97,5,Introductory,2017-04-19T16:26:09Z,Musical Instruments,0-10h
Piano Improvisation from Day One,1,20,1249,37,All Levels,2013-03-01T07:39:22Z,Musical Instruments,0-10h
Classical Guitar Essentials - The Basics Part 1,1,65,861,19,Introductory,2016-05-04T15:09:40Z,Musical Instruments,0-10h
Learn Piano #7- Learn Chromatic Chords & Chromatic Scale Run,1,60,973,8,All Levels,2016-02-01T20:19:24Z,Musical Instruments,0-10h
Play all major scales by ear - no notation required!,1,40,868,8,Introductory,2015-12-15T18:53:43Z,Musical Instruments,0-10h
How to play in a local Irish music session with confidence,1,40,193,5,All Levels,2016-08-18T21:30:16Z,Musical Instruments,0-10h
The Total Beginner's Guitar Course,0,0,9193,357,Introductory,2016-03-24T15:04:30Z,Musical Instruments,0-10h
Virtual Piano Lessons - A New Way To Learn Piano,1,50,5830,29,All Levels,2013-07-21T23:31:31Z,Musical Instruments,0-10h
16 Guitar Chords to Jam With - (Beginner - Intermediate),1,20,1224,19,Introductory,2015-07-10T19:53:56Z,Musical Instruments,0-10h
Free Beginner Electric Guitar Lessons,0,0,101154,1042,Introductory,2012-06-15T17:00:33Z,Musical Instruments,0-10h
101 Awesome Rockabilly Guitar Licks,1,40,407,64,Intermediate,2016-08-10T20:58:18Z,Musical Instruments,0-10h
A beginner`s guide to fingerpicking and strumming guitar',0,0,3481,29,Introductory,2016-09-13T21:51:59Z,Musical Instruments,0-10h
"Instant Harmonica - Basic 12 Bar Blues course, easy and fun!",1,40,124,8,Introductory,2017-03-29T00:36:48Z,Musical Instruments,0-10h
Your First Course on Piano,1,70,2002,34,Introductory,2015-07-16T17:07:49Z,Musical Instruments,0-10h
Acoustic Guitar Basics,0,0,14495,224,Introductory,2014-08-07T20:32:27Z,Musical Instruments,0-10h
Cracking the Violin Code!,1,120,746,82,All Levels,2015-11-17T21:30:46Z,Musical Instruments,0-10h
Instant Bodhran - part one; learn the basics of drumming now,1,30,920,31,Introductory,2016-01-12T20:59:18Z,Musical Instruments,0-10h
"Play The Piano By Ear | Master Class, Learn By Doing",1,175,362,38,All Levels,2016-11-12T15:05:19Z,Musical Instruments,0-10h
Discover Classical Guitar Level 2   ,1,75,927,35,Intermediate,2015-09-01T17:47:10Z,Musical Instruments,10-20h
Fingerpicking Classics - Great songs played fingerstyle!,1,20,953,11,All Levels,2015-08-07T22:08:40Z,Musical Instruments,0-10h
6 Must Know Tricks to Successful Solos,1,35,469,38,All Levels,2015-09-28T22:00:17Z,Musical Instruments,0-10h
CAGED System for Guitar (Guitar Lessons from Lutz Academy),1,50,450,15,All Levels,2016-07-25T17:08:52Z,Musical Instruments,0-10h
Learn the Violin - No Music Experience Necessary!,1,120,600,27,Introductory,2015-09-02T18:48:15Z,Musical Instruments,0-10h
Your Second Course on Piano: Two Handed Playing,1,70,1018,12,Introductory,2015-10-26T20:04:21Z,Musical Instruments,0-10h
How to Design Your Own Guitar,1,50,181,34,All Levels,2014-06-25T21:27:25Z,Musical Instruments,0-10h
How To Play Blues Guitar - Broonzy & McGhee Blues Lessons,0,0,8240,31,Intermediate,2013-11-23T12:27:56Z,Musical Instruments,0-10h
Play Sonny Terry style on Harmonica and dazzle your friends!,1,200,582,49,All Levels,2014-12-18T20:57:56Z,Musical Instruments,0-10h
Blues and Advanced Guitar Lessons,1,85,1235,46,All Levels,2013-06-10T16:25:30Z,Musical Instruments,0-10h
Learn basics of South Indian Carnatic Flute Step by Step ,1,150,380,113,Introductory,2015-04-15T16:33:43Z,Musical Instruments,0-10h
Basic Piano Hymn Playing,1,20,1842,21,Introductory,2013-12-12T07:09:21Z,Musical Instruments,0-10h
#1 Piano Hand Coordination: Play 10th Ballad in Eb Key songs,1,35,3137,18,All Levels,2014-09-18T05:07:05Z,Musical Instruments,0-10h
Piano Music Theory (Back To Basics) by JFilt,0,0,4967,308,Introductory,2017-02-13T23:03:35Z,Musical Instruments,0-10h
Guitar - 12  Strumming Patterns You Must Know For Guitar,1,50,2154,40,Introductory,2015-07-06T23:16:45Z,Musical Instruments,0-10h
Guitar Lessons for complete beginners - super simple and fun,1,20,936,9,Introductory,2016-09-12T17:49:04Z,Musical Instruments,0-10h
CAGED Pentatonic System for Guitar - Level 3,1,45,1224,17,All Levels,2016-09-28T03:04:52Z,Musical Instruments,0-10h
Classical Guitar Essentials - The Basics Part 2,1,95,1030,1,Intermediate,2017-03-03T22:16:24Z,Musical Instruments,0-10h
Introduction to Piano - By PGN Piano!,0,0,14922,772,Introductory,2015-08-16T20:38:49Z,Musical Instruments,0-10h
Keyboard Instruments - Read Sheet Music for Piano Fast!,1,50,2788,52,Introductory,2015-07-01T21:34:49Z,Musical Instruments,0-10h
How to Play the Guitar: Your 30-Day Guide to Learn Guitar,1,20,2686,10,Introductory,2016-02-02T19:37:04Z,Musical Instruments,0-10h
Drumming Accelerator: How To Get The Best Start Possible,1,200,1594,4,Introductory,2017-04-18T16:33:28Z,Musical Instruments,0-10h
Play Piano 4: Improvise on popular song Yesterday chords,1,50,1018,4,All Levels,2016-10-30T20:20:10Z,Musical Instruments,0-10h
Beginner's Guitar Lessons - Crash Course for Busy Adults,1,50,1194,9,Introductory,2017-05-02T05:12:51Z,Musical Instruments,0-10h
Getting Started with the Guitar in 5 Days,0,0,270,1,Introductory,2017-07-03T20:21:23Z,Musical Instruments,0-10h
Guitar Lessons - String Bending And Vibrato Essentials,0,0,3325,28,All Levels,2016-02-15T17:04:24Z,Musical Instruments,0-10h
Piano With Willie: Blues n' Boogie Vol. 1,1,40,172,26,Intermediate,2016-04-13T05:27:23Z,Musical Instruments,0-10h
Piano Runs & Fills #4: C6 Rolling Waves & Waterfall Runs,1,70,834,3,All Levels,2015-11-10T20:59:52Z,Musical Instruments,0-10h
Chugging - it don't mean a thing if it ain't got that swing!,1,200,382,21,All Levels,2015-04-20T18:28:10Z,Musical Instruments,0-10h
Make Your Own Ukulele,1,85,452,5,All Levels,2016-08-29T18:53:27Z,Musical Instruments,0-10h
"Beginner Violin 101: Care, Maintenance, and the Right Gear",0,0,5543,107,All Levels,2015-03-03T00:09:19Z,Musical Instruments,0-10h
Learn How To Play 25 Classic Hip Hop Songs,1,25,153,9,All Levels,2017-02-13T23:03:20Z,Musical Instruments,0-10h
Learn Beethoven's Fur Elise on Piano,1,20,1582,11,All Levels,2014-06-13T00:34:26Z,Musical Instruments,0-10h
Play Violin and Fiddle for beginners - it's fun  - Course 1,1,20,560,8,Introductory,2016-03-18T00:49:32Z,Musical Instruments,0-10h
Piano With Willie Building Technique with Scales Vol. 1,1,40,111,15,All Levels,2016-04-13T06:26:47Z,Musical Instruments,0-10h
Christmas Piano Songs For The Very Beginner Vol. I,1,40,1060,3,Introductory,2015-11-22T23:56:07Z,Musical Instruments,0-10h
Introduction to Gypsy Jazz Guitar,1,95,452,10,All Levels,2017-05-14T14:30:46Z,Musical Instruments,0-10h
"Learn How to Play Blues, Rock, & Boogie Woogie Piano Today",1,45,2346,11,All Levels,2014-10-08T22:07:46Z,Musical Instruments,0-10h
The Piano Chord Ladder | Learn to Play Thousands of Songs,1,100,103,2,All Levels,2017-05-31T20:30:26Z,Musical Instruments,0-10h
Play Piano 5: Improvise on Misty Eb Key Runs & 2-5 Chords,1,50,833,6,Advanced,2016-11-03T16:46:58Z,Musical Instruments,0-10h
Playing Piano: Scales and Arpeggios Vol.I : Major keys,1,50,2358,3,Introductory,2016-03-31T18:31:08Z,Musical Instruments,0-10h
Drumming for Beginners - Simple Way To Learn How To Drum,1,20,1814,28,Introductory,2016-03-02T18:06:21Z,Musical Instruments,0-10h
Get great playing HARMONICA - a fun new leisure time hobby !,1,35,2543,44,All Levels,2014-02-12T17:15:13Z,Musical Instruments,0-10h
Fingerstyle Guitar Mastery: 3 Techniques You Need To Know,0,0,3042,40,All Levels,2016-12-13T16:13:47Z,Musical Instruments,0-10h
Play Piano 3: Improvise Chords to Enchanted Evening by Ear,1,50,809,5,All Levels,2016-10-30T16:33:51Z,Musical Instruments,0-10h
"Jazz Guitar Tips, Tricks and Licks",0,0,9351,331,Intermediate,2017-05-01T02:32:12Z,Musical Instruments,0-10h
Piano From Zero To Pro - Beginner Essentials To The Piano,1,70,811,129,Introductory,2016-03-16T15:28:29Z,Musical Instruments,0-10h
"Piano: Learn 48 chords in 1 hour,  and always remember how",1,120,1424,71,Introductory,2014-12-28T22:17:41Z,Musical Instruments,0-10h
Walking Bass - Quick Start Guide,1,50,193,20,All Levels,2015-12-10T22:33:58Z,Musical Instruments,0-10h
Beginner Guitar Lessons: Learn To Play Guitar Today (WAVE 1),1,45,65,18,Introductory,2017-05-01T19:01:49Z,Musical Instruments,10-20h
Blues Bass - Quick Start Guide,1,50,59,8,All Levels,2016-11-24T22:40:05Z,Musical Instruments,0-10h
How to speak Pianish (beginner level),1,30,545,5,Introductory,2014-08-25T13:52:11Z,Musical Instruments,0-10h
Gospel Piano Essentials,1,30,668,39,Intermediate,2013-07-11T23:06:29Z,Musical Instruments,10-20h
Instant Harmonica - play Leonard Cohen's Hallelujah now!,1,40,100,15,All Levels,2016-11-20T22:46:31Z,Musical Instruments,0-10h
Guitar Crash Course (No Experience Necessary),0,0,5769,78,Introductory,2015-01-22T03:23:59Z,Musical Instruments,0-10h
Beginner Guitar Lessons - Your Complete Foundation Course,1,60,293,30,Introductory,2016-04-11T23:01:29Z,Musical Instruments,10-20h
Piano Building Blocks: Learn the 24 Most Common Chords,1,50,492,10,Introductory,2016-03-07T20:53:38Z,Musical Instruments,0-10h
Learn to Play the Oboe: Beginner to Pro in Under Four Hours,1,50,500,39,Introductory,2015-01-01T01:25:25Z,Musical Instruments,0-10h
Playing Piano By Ear: Complete Guide for Aspiring Musicians,1,150,346,26,All Levels,2015-11-20T23:32:08Z,Musical Instruments,0-10h
"Discover the fun of Spoon playing, a beginners course",1,65,353,13,All Levels,2015-06-25T22:54:11Z,Musical Instruments,0-10h
Country Guitar Fundamentals,1,50,1174,39,Intermediate,2016-12-23T22:52:59Z,Musical Instruments,0-10h
Discover Classical Guitar Level 1,1,25,1513,38,Introductory,2015-06-21T20:31:22Z,Musical Instruments,0-10h
PI-101 Top 10 Classical Piano Pieces for Beginners,0,0,6292,183,Introductory,2016-05-30T21:02:20Z,Musical Instruments,0-10h
Get started playing blues harmonica,0,0,6853,398,Introductory,2015-03-30T22:01:08Z,Musical Instruments,0-10h
Rockabilly Guitar For Beginners,1,40,475,125,Introductory,2016-02-21T15:14:52Z,Musical Instruments,0-10h
Beginner Piano,1,20,776,79,Introductory,2015-08-05T00:29:09Z,Musical Instruments,0-10h
Step by Step Tabla Course- Indian Drums,1,20,1337,17,Introductory,2016-01-18T18:17:05Z,Musical Instruments,0-10h
Play Piano 6 -Improvise on The Way We Were with Power Chords,1,50,701,4,All Levels,2016-11-03T16:59:45Z,Musical Instruments,0-10h
101 Blues riffs - learn how the harmonica superstars do it,1,200,1350,65,Intermediate,2015-01-04T21:14:31Z,Musical Instruments,0-10h
Learn To Play The Drums,1,25,1141,88,All Levels,2015-05-28T16:46:33Z,Musical Instruments,0-10h
Guitar: Master The Guitar Fretboard In 6 Easy Steps,1,55,1203,26,Introductory,2015-10-12T18:25:15Z,Musical Instruments,0-10h
Play Piano in 30 Days! - Start Playing NOW!,0,0,5188,410,Introductory,2015-07-26T18:08:47Z,Musical Instruments,0-10h
Curso de Didgeridoo nivel principiante,1,50,0,0,Introductory,2016-04-11T04:14:05Z,Musical Instruments,0-10h
ブルースギター入門,0,0,462,6,All Levels,2014-05-17T04:00:12Z,Musical Instruments,0-10h
Pianoforall - Incredible New Way To Learn Piano & Keyboard,1,200,75499,7676,All Levels,2014-08-07T06:27:51Z,Musical Instruments,30-40h
The Professional Guitar Masterclass,1,200,21701,1340,All Levels,2015-04-28T17:27:26Z,Musical Instruments,0-10h
Modern Rock Guitar Techniques,1,50,3157,375,Intermediate,2016-12-08T16:21:16Z,Musical Instruments,0-10h
Complete Guitar System - Beginner to Advanced,1,145,32935,2713,All Levels,2013-05-29T15:24:47Z,Musical Instruments,30-40h
Guitar Super System Level 1,1,50,10869,2257,Intermediate,2015-04-29T23:49:34Z,Musical Instruments,0-10h
How to play Piano - Go from a Beginner/Intermediate to a Pro,1,200,5316,159,All Levels,2016-10-16T18:25:57Z,Musical Instruments,30-40h
Guitar Super System Level 2,1,50,4192,128,Advanced,2015-11-30T21:49:37Z,Musical Instruments,0-10h
"LEARN HARMONICA, amaze your friends and have fun - it's easy",1,200,8857,718,All Levels,2014-04-27T16:25:44Z,Musical Instruments,10-20h
The Complete Piano & Music Theory Beginners Course,1,50,10435,665,All Levels,2016-09-15T22:49:21Z,Musical Instruments,0-10h
Ultimate Beginner Guitar Masterclass,1,200,8113,79,Introductory,2017-05-15T23:04:11Z,Musical Instruments,10-20h
Quicklessons Piano Course - Learn to Play Piano by Ear!,1,200,7178,260,All Levels,2014-04-12T17:29:32Z,Musical Instruments,0-10h
"Learn guitar the Right way! Complete 'KickStarter course""",1,150,2102,33,Introductory,2017-02-25T00:22:55Z,Musical Instruments,0-10h
